eurogrid_0250;;populacja_razem;populacja_lokale;populacja_k_razem;populacja_m_razem;populacja_00_04;populacja_05_09;populacja_10_14;populacja_15_19;populacja_20_24;populacja_25_29;populacja_30_34;populacja_35_39;populacja_40_44;populacja_45_49;populacja_50_54;populacja_55_59;populacja_60_64;populacja_65_69;populacja_70_74;populacja_75_99;msw_2012_lokale;msw_2013_lokale;msw_2014_lokale;msw_2015_lokale;msw_2016_lokale;msw_2012_popul_razem;msw_2013_popul_razem;msw_2014_popul_razem;msw_2015_popul_razem;msw_2016_popul_razem;budynki_all;budynki_mieszkalne;geometria92
1kmN3287E4781_11;1kmN3287E4781;12;2;8;4;0;1;2;2;1;2;0;1;1;0;0;1;0;0;0;1;2;2;2;2;2;10;12;12;12;12;0;0;MULTIPOLYGON (((350759.1187906713 517727.5396646196, 350510.9875190379 517758.4416759759, 350541.99961594323 518006.24788305257, 350790.130769226 517975.34547967184, 350759.1187906713 517727.5396646196)))
1kmN3287E4782_11;1kmN3287E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((351751.6435620587 517603.9331670627, 351503.5124155539 517634.8345594816, 351534.5240395315 517882.6392001137, 351782.6550680037 517851.7374167759, 351751.6435620587 517603.9331670627)))
1kmN3287E4783_11;1kmN3287E4783;50;12;23;27;2;2;6;2;3;0;6;6;3;2;2;1;8;4;1;2;9;11;11;11;11;41;45;45;46;48;0;0;MULTIPOLYGON (((352744.16785149364 517480.32914103474, 352496.03682269633 517511.22991620377, 352527.0479750505 517759.0329947928, 352775.1788861589 517728.1318298029, 352744.16785149364 517480.32914103474)))
1kmN3287E4784_11;1kmN3287E4784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((353736.69168872363 517356.72757979017, 353488.5607701835 517387.6277393969, 353519.5714522449 517635.4292603368, 353767.70225341513 517604.52871199604, 353736.69168872363 517356.72757979017)))
1kmN3287E4785_11;1kmN3287E4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354729.21510345966 517233.1284765648, 354481.0842877606 517264.02802230045, 354512.0945008389 517511.8279899629, 354760.2251995023 517480.9280565819, 354729.21510345966 517233.1284765648)))
1kmN3287E4786_11;1kmN3287E4786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((355721.7381254572 517109.53182457853, 355473.6074051503 517140.4307581419, 355504.6171505679 517388.2291769227, 355752.7477541658 517357.32985682134, 355721.7381254572 517109.53182457853)))
1kmN3287E4787_11;1kmN3287E4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((356714.2607844268 516985.9376170924, 356466.13015209325 517016.8359401589, 356497.13943116623 517264.6328144474, 356745.26994712127 517233.7341059344, 356714.2607844268 516985.9376170924)))
1kmN3287E4788_11;1kmN3287E4788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((357706.7831101185 516862.34584732074, 357458.65255831426 516893.2435615966, 357489.6613723583 517141.03889576346, 357737.79180810985 517110.1407971494, 357706.7831101185 516862.34584732074)))
1kmN3287E4789_11;1kmN3287E4789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((358699.305132254 516738.75650852174, 358451.17465355346 516769.6536156861, 358482.1830038838 517017.4474141402, 358730.31336686725 516986.54992372636, 358699.305132254 516738.75650852174)))
1kmN3287E4790_11;1kmN3287E4790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((359691.8268805742 516615.16959391534, 359443.69646754296 516646.06609566696, 359474.7043554828 516893.858362793, 359722.83465312223 516862.96147888526, 359691.8268805742 516615.16959391534)))
1kmN3287E4791_11;1kmN3287E4791;68;16;36;32;5;1;3;2;6;6;4;5;1;7;2;5;8;2;3;8;16;16;16;16;16;65;67;67;68;68;0;0;MULTIPOLYGON (((360684.34838481597 516491.58509675134, 360436.2180300121 516522.4809947796, 360467.22545687447 516770.27173495665, 360715.35569660977 516739.37545588054, 360684.34838481597 516491.58509675134)))
1kmN3287E4792_11;1kmN3287E4792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((361676.8696747016 516368.00301027205, 361428.7393707013 516398.8983062627, 361459.7463378001 516646.6875238791, 361707.8765270693 516615.79184793215, 361676.8696747016 516368.00301027205)))
1kmN3287E4793_11;1kmN3287E4793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((362669.3907799719 516244.42332770117, 362421.2605193381 516275.3180233482, 362452.2670279943 516523.1057227999, 362700.39717422856 516492.21064830106, 362669.3907799719 516244.42332770117)))
1kmN3287E4794_11;1kmN3287E4794;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;2;0;0;MULTIPOLYGON (((363661.9117303611 516120.84604230244, 363413.781505664 516151.7401392888, 363444.7875571919 516399.5263249632, 363692.91766782093 516368.6318502072, 363661.9117303611 516120.84604230244)))
1kmN3287E4795_11;1kmN3287E4795;6;2;2;4;0;0;0;1;1;0;0;1;0;2;0;0;0;1;0;0;2;2;2;2;2;6;6;6;6;6;0;0;MULTIPOLYGON (((364654.43255560927 515997.27114729676, 364406.3023593996 516028.1646473147, 364437.30795511976 516275.949323589, 364685.43803758075 516245.05544690974, 364654.43255560927 515997.27114729676)))
1kmN3287E4796_11;1kmN3287E4796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((365646.95328543475 515873.698635933, 365398.8231102958 515904.5915406747, 365429.82825152046 516152.3747119438, 365677.9583132431 516121.4814316323, 365646.95328543475 515873.698635933)))
1kmN3287E4797_11;1kmN3287E4797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((366639.4739495886 515750.12850144133, 366391.34378808213 515781.0208126046, 366422.34847612993 516028.802483256, 366670.47852454835 515997.90979762375, 366639.4739495886 515750.12850144133)))
1kmN3287E4798_11;1kmN3287E4798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((367631.99457779404 515626.5607370753, 367383.8644224858 515657.45245634485, 367414.8686586762 515905.232630766, 367662.99870122015 515874.34053812735, 367631.99457779404 515626.5607370753)))
1kmN3287E4799_11;1kmN3287E4799;35;9;16;19;3;2;3;2;0;1;3;7;2;0;1;3;4;2;1;1;6;6;7;7;7;22;23;28;29;29;0;0;MULTIPOLYGON (((368624.5151997969 515502.99533607904, 368376.3850432505 515533.8864651304, 368407.3888288927 515781.6651477134, 368655.518873011 515750.7736463826, 368624.5151997969 515502.99533607904)))
1kmN3287E4800_11;1kmN3287E4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((369617.03584532544 515379.43229168095, 369368.9056801108 515410.3228322221, 369399.90901652386 515658.100027333, 369648.0390696381 515627.2091156291, 369617.03584532544 515379.43229168095)))
1kmN3287E4801_11;1kmN3287E4801;5;1;2;3;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;4;5;5;6;5;0;0;MULTIPOLYGON (((370609.55654411495 515255.87159714475, 370361.4263627991 515286.7615508521, 370392.4292513007 515534.5372628998, 370640.559320849 515503.6469391016, 370609.55654411495 515255.87159714475)))
1kmN3287E4802_11;1kmN3287E4802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((371602.07732590823 515132.31324568763, 371353.947121055 515163.202614259, 371384.9495629624 515410.97684761416, 371633.07965637004 515380.087110064, 371602.07732590823 515132.31324568763)))
1kmN3287E4803_11;1kmN3287E4803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((372594.59822043375 515008.7572305631, 372346.4679846106 515039.6460156832, 372377.4699812383 515287.4187747445, 372625.6001059476 515256.5296217445, 372594.59822043375 515008.7572305631)))
1kmN3287E4804_11;1kmN3287E4804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((373587.1192574323 514885.20354501996, 373338.98898319935 514916.0917483736, 373369.99053586536 515163.863037535, 373618.12069931405 515132.9744673781, 373587.1192574323 514885.20354501996)))
1kmN3287E4805_11;1kmN3287E4805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((374579.6404666416 514761.652182295, 374331.51014656655 514792.53980558645, 374362.5112565857 515040.309629214, 374610.6414662055 515009.4216402294, 374579.6404666416 514761.652182295)))
1kmN3287E4806_11;1kmN3287E4806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((375572.16187779256 514638.10313564166, 375324.031504447 514668.9901805436, 375355.03217313543 514916.75854303036, 375603.1624363533 514885.87113352865, 375572.16187779256 514638.10313564166)))
1kmN3287E4807_11;1kmN3287E4807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((376564.6835206265 514514.55639829487, 376316.5530865771 514545.4428664949, 376347.5533152409 514793.20977223665, 376595.68363950006 514762.3229405219, 376564.6835206265 514514.55639829487)))
1kmN3287E4808_13;1kmN3287E4808;11;3;6;5;1;2;1;0;0;1;1;2;0;0;0;2;1;0;0;0;1;2;3;3;3;6;8;11;11;11;0;0;MULTIPOLYGON (((377278.0758757589 514174.13232776895, 377029.94528183015 514205.0180018293, 377060.9444382232 514452.78389349766, 377309.07492268557 514421.8978566984, 377278.0758757589 514174.13232776895)))
1kmN3288E4774_11;1kmN3288E4774;10;5;5;5;0;2;0;0;0;1;0;3;1;0;0;2;0;0;0;1;0;1;2;3;5;0;4;6;7;10;0;0;MULTIPOLYGON (((343935.4952200578 519584.1220003385, 343687.3633475298 519615.0299901068, 343718.38180970494 519862.84695202205, 343966.51356123044 519831.93856278807, 343935.4952200578 519584.1220003385)))
1kmN3288E4775_11;1kmN3288E4775;14;3;8;6;2;1;0;2;1;0;2;0;2;1;1;0;1;0;0;1;3;3;3;3;3;14;13;13;14;14;0;0;MULTIPOLYGON (((344928.0222682258 519460.4916297542, 344679.89057154494 519491.39898434654, 344710.9085502033 519739.21435003914, 344959.04012621415 519708.3065970782, 344928.0222682258 519460.4916297542)))
1kmN3288E4776_11;1kmN3288E4776;101;37;56;45;5;11;13;6;3;6;7;12;15;8;2;3;1;7;0;2;32;32;32;32;32;96;96;94;94;95;0;0;MULTIPOLYGON (((345920.54863159516 519336.86379561294, 345672.4171033279 519367.77051671874, 345703.4345997906 519615.58429059386, 345951.5660077166 519584.67717220914, 345920.54863159516 519336.86379561294)))
1kmN3288E4777_11;1kmN3288E4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((346913.0743399019 519213.2384911543, 346664.94297261076 519244.1445804732, 346695.959988195 519491.9567669146, 346944.09123547 519461.05028140824, 346913.0743399019 519213.2384911543)))
1kmN3288E4778_11;1kmN3288E4778;35;10;23;12;4;3;2;0;0;1;9;4;0;1;1;1;5;3;0;1;5;7;9;10;10;15;20;27;34;35;0;0;MULTIPOLYGON (((347905.5994228637 519089.6157096252, 347657.46820912464 519120.52116885036, 347688.48474514985 519368.3317722259, 347936.6158392064 519337.42591791786, 347905.5994228637 519089.6157096252)))
1kmN3288E4779_11;1kmN3288E4779;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;0;0;MULTIPOLYGON (((348898.12391022814 518965.99544424657, 348649.99284260307 518996.90027507115, 348681.00890038727 519244.709299786, 348929.1398486643 519213.8040749831, 348898.12391022814 518965.99544424657)))
1kmN3288E4780_11;1kmN3288E4780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((349890.64783172 518842.37768824864, 349642.51690277003 518873.2818923574, 349673.53248363966 519121.0893428093, 349921.6632935605 519090.18474580906, 349890.64783172 518842.37768824864)))
1kmN3288E4781_11;1kmN3288E4781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((350883.1712170712 518718.7624348905, 350635.0404193667 518749.66601397656, 350666.0555246319 518997.47189453244, 350914.1862036309 518966.5679236576, 350883.1712170712 518718.7624348905)))
1kmN3288E4782_11;1kmN3288E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((351875.69409601286 518595.1496773707, 351627.56342212344 518626.0526331328, 351658.5780530927 518873.85694819223, 351906.7086086131 518842.95360173844, 351875.69409601286 518595.1496773707)))
1kmN3288E4783_11;1kmN3288E4783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((352868.21649827564 518471.5394089548, 352620.0859407725 518502.44174308516, 352651.1000987713 518750.24449702725, 352899.23053823685 518719.34177331347, 352868.21649827564 518471.5394089548)))
1kmN3288E4784_11;1kmN3288E4784;19;4;9;10;2;1;0;0;0;1;4;1;1;0;2;3;2;0;0;2;4;4;4;4;4;19;18;18;19;19;0;0;MULTIPOLYGON (((353860.73845359014 518347.9316228768, 353612.6080050385 518378.83333704807, 353643.6216913909 518626.6345342733, 353891.7520222328 518595.73243160546, 353860.73845359014 518347.9316228768)))
1kmN3288E4785_11;1kmN3288E4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354853.25999170134 518224.32631235756, 354605.1296446618 518255.22740827035, 354636.142860677 518503.02705316525, 354884.27309033764 518472.125569853, 354853.25999170134 518224.32631235756)))
1kmN3288E4786_11;1kmN3288E4786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((355845.7811423269 518100.7234706329, 355597.65088936663 518131.6239499878, 355628.66363636847 518379.422046938, 355876.79377227067 518348.5211812891, 355845.7811423269 518100.7234706329)))
1kmN3288E4787_11;1kmN3288E4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((356838.3019352 517977.1230909573, 356590.17176889256 518008.0229554353, 356621.18404819624 518255.81950882636, 356869.31409778347 518224.9192591477, 356838.3019352 517977.1230909573)))
1kmN3288E4788_11;1kmN3288E4788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((357830.8224000619 517853.52516655717, 357582.69231297006 517884.424417845, 357613.7041258903 518132.219432069, 357861.8340965892 518101.3197966814, 357830.8224000619 517853.52516655717)))
1kmN3288E4789_11;1kmN3288E4789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((358823.3425666431 517729.9296906786, 358575.21255133685 517760.8283304684, 358606.2238991888 518008.62180991285, 358854.35379843396 517977.7227871129, 358823.3425666431 517729.9296906786)))
1kmN3288E4790_11;1kmN3288E4790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((359815.86246467324 517606.3366565332, 359567.73251371726 517637.2346865302, 359598.74339782284 517885.0266355779, 359846.8732330449 517854.1282236753, 359815.86246467324 517606.3366565332)))
1kmN3288E4791_11;1kmN3288E4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((360808.38212389115 517482.74605739396, 360560.2522298513 517513.64347926434, 360591.2626515201 517761.4339023242, 360839.39243016345 517730.53609963134, 360808.38212389115 517482.74605739396)))
1kmN3288E4792_11;1kmN3288E4792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((361800.9015740192 517359.15788648, 361552.77172946464 517390.0547019327, 361583.7816900222 517637.8436033707, 361831.91141950886 517606.9464082029, 361800.9015740192 517359.15788648)))
1kmN3288E4793_11;1kmN3288E4793;19;9;12;7;0;2;1;0;0;2;2;0;2;2;1;3;0;2;2;0;8;8;8;8;8;23;21;21;20;20;0;0;MULTIPOLYGON (((362793.4208448072 517235.5721370457, 362545.2910422997 517266.46834775526, 362576.30054305977 517514.2557319673, 362824.430230828 517483.3591426248, 362793.4208448072 517235.5721370457)))
1kmN3288E4794_11;1kmN3288E4794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((363785.93996597396 517111.9888023026, 363537.8101980871 517142.8844099827, 363568.81924036995 517390.6702813441, 363816.9488938447 517359.77429613937, 363785.93996597396 517111.9888023026)))
1kmN3288E4795_11;1kmN3288E4795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((364778.45896726364 516988.40787552577, 364530.3292265547 517019.3028818378, 364561.33781167975 517267.08724475, 364809.46743830066 517236.19186200295, 364778.45896726364 516988.40787552577)))
1kmN3288E4796_11;1kmN3288E4796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((365770.9778784093 516864.8293499211, 365522.84815744974 516895.7237565797, 365553.8562867226 517143.5066154208, 365801.9858939294 517112.6118334271, 365770.9778784093 516864.8293499211)))
1kmN3288E4797_11;1kmN3288E4797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((366763.4967291374 516741.2532187598, 366515.36702049145 516772.14702743664, 366546.3746952403 517019.92838659976, 366794.50429046113 516989.0342036877, 366763.4967291374 516741.2532187598)))
1kmN3288E4798_11;1kmN3288E4798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((367756.01554919453 516617.6794752609, 367507.885845431 516648.5726876585, 367538.893066964 516896.3525515171, 367787.02265763 516865.45896598883, 367756.01554919453 516617.6794752609)))
1kmN3288E4799_11;1kmN3288E4799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((368748.5343683022 516494.1081126807, 368500.40466199256 516525.000730481, 368531.41143162444 516772.7791034337, 368779.54102517175 516741.886113585, 368748.5343683022 516494.1081126807)))
1kmN3288E4800_11;1kmN3288E4800;8;2;4;4;0;2;0;0;2;0;0;0;1;0;1;0;2;0;0;0;2;2;2;2;2;8;8;8;8;8;0;0;MULTIPOLYGON (((369741.05321621354 516370.5391242439, 369492.92349991185 516401.43114914745, 369523.92981896555 516649.2080355752, 369772.05942283146 516618.31563973054, 369741.05321621354 516370.5391242439)))
1kmN3288E4801_11;1kmN3288E4801;42;9;18;24;4;3;0;4;4;2;6;2;2;1;2;7;0;0;0;5;10;10;9;10;9;40;42;40;43;42;0;0;MULTIPOLYGON (((370733.5721226466 516246.9725032104, 370485.44238892297 516277.863936889, 370516.4482587167 516525.639341197, 370764.57788032806 516494.74753766693, 370733.5721226466 516246.9725032104)))
1kmN3288E4802_11;1kmN3288E4802;32;9;19;13;5;1;3;1;2;3;5;3;0;3;1;2;2;0;0;1;7;7;7;7;7;33;33;33;32;34;0;0;MULTIPOLYGON (((371726.091117342 516123.4082428105, 371477.9613587687 516154.2990869675, 371508.96678061096 516402.0730135236, 371757.09642740444 516371.18180062063, 371726.091117342 516123.4082428105)))
1kmN3288E4803_11;1kmN3288E4803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((372718.61023004 515999.8463362884, 372470.48043917574 516030.73659261875, 372501.4854143887 516278.50904580764, 372749.6150938055 516247.6184218377, 372718.61023004 515999.8463362884)))
1kmN3288E4804_11;1kmN3288E4804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((373711.1294904709 515876.28677689657, 373462.9996598908 515907.17644707765, 373494.00418978644 516154.9474312961, 373742.13390925026 516124.05739456415, 373711.1294904709 515876.28677689657)))
1kmN3288E4805_11;1kmN3288E4805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((374703.6489283771 515752.7295578737, 374455.51905064087 515783.6186435893, 374486.523136542 516031.3881632313, 374734.65290348965 516000.49871205445, 374703.6489283771 515752.7295578737)))
1kmN3288E4806_11;1kmN3288E4806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((375696.16857349477 515629.1746724602, 375448.0386411642 515660.0631754063, 375479.04228438344 515907.83123484533, 375727.17210625124 515876.94236752484, 375696.16857349477 515629.1746724602)))
1kmN3288E4807_11;1kmN3288E4807;10;3;5;5;1;1;1;1;0;0;0;2;1;1;0;1;1;0;0;0;2;2;2;3;3;7;8;8;10;10;0;0;MULTIPOLYGON (((376688.6884555593 515505.62211389095, 376440.55846120353 515536.51003576256, 376471.5616630567 515784.2766393805, 376719.6915472729 515753.38835424744, 376688.6884555593 515505.62211389095)))
1kmN3288E4808_31;1kmN3288E4808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((377122.944980362 514948.31545008905, 376874.814732515 514979.2023564372, 376905.81622799404 515226.968384414, 377153.9463660391 515196.0811152309, 377122.944980362 514948.31545008905)))
1kmN3289E4774_21;1kmN3289E4774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((343997.5326566912 520079.75504228566, 343749.4010262516 520110.6638309229, 343780.4209971343 520358.4806269193, 344028.55250640324 520327.5714389365, 343997.5326566912 520079.75504228566)))
1kmN3289E4775_11;1kmN3289E4775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((345052.0982237265 520451.75100316294, 344803.96701024496 520482.65995088127, 344834.98800483195 520730.47498609405, 345083.11909729836 520699.56564024277, 345052.0982237265 520451.75100316294)))
1kmN3289E4776_11;1kmN3289E4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((346044.6226575973 520328.1168075064, 345796.4916112133 520359.0251173619, 345827.51212224056 520606.8385616746, 346075.6430479542 520575.9298548009, 346044.6226575973 520328.1168075064)))
1kmN3289E4777_11;1kmN3289E4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((347037.1464416813 520204.48515909445, 346789.0155549523 520235.39283277, 346820.03558375395 520483.204690584, 347068.1663501271 520452.29662097804, 347037.1464416813 520204.48515909445)))
1kmN3289E4778_11;1kmN3289E4778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((348029.6696056932 520080.8560511479, 347781.5388711996 520111.76309033576, 347812.5584190815 520359.5733660506, 348060.68903355976 520328.6659320248, 348029.6696056932 520080.8560511479)))
1kmN3289E4779_11;1kmN3289E4779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((349022.19217938336 519957.22947691754, 348774.0615896805 519988.13588331547, 348805.08065796597 520235.94458129443, 349053.2111279754 520205.03778115846, 349022.19217938336 519957.22947691754)))
1kmN3289E4780_11;1kmN3289E4780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((350014.7141924668 519833.60542963166, 349766.5837401247 519864.5112049226, 349797.6023301404 520112.31832956895, 350045.7326631099 520081.4121616371, 350014.7141924668 519833.60542963166)))
1kmN3289E4781_11;1kmN3289E4781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((351007.2356746801 519709.98390251957, 350759.105352268 519740.8890483994, 350790.123465323 519988.69460411277, 351038.253668702 519957.78906667046, 351007.2356746801 519709.98390251957)))
1kmN3289E4782_11;1kmN3289E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((351999.75665575947 519586.3648888171, 351751.6264558425 519617.26940698177, 351782.64409325167 519865.0733981347, 352030.7741744629 519834.1684895102, 351999.75665575947 519586.3648888171)))
1kmN3289E4783_11;1kmN3289E4783;3;1;2;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;3;3;3;3;3;0;0;MULTIPOLYGON (((352992.27716542594 519462.7483817674, 352744.1470805808 519493.6522738971, 352775.164243665 519741.45470487885, 353023.29421014246 519710.550423393, 352992.27716542594 519462.7483817674)))
1kmN3289E4784_11;1kmN3289E4784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((353984.79723342875 519339.1343745943, 353736.6672562049 519370.037642397, 353767.6839462854 519617.8385175932, 354015.81380546256 519586.9348615352, 353984.79723342875 519339.1343745943)))
