,populacja_razem,populacja_lokale,populacja_k_razem,populacja_m_razem,populacja_00_04,populacja_05_09,populacja_10_14,populacja_15_19,populacja_20_24,populacja_25_29,populacja_30_34,populacja_35_39,populacja_40_44,populacja_45_49,populacja_50_54,populacja_55_59,populacja_60_64,populacja_65_69,populacja_70_74,populacja_75_99,msw_2012_lokale,msw_2013_lokale,msw_2014_lokale,msw_2015_lokale,msw_2016_lokale,msw_2012_popul_razem,msw_2013_popul_razem,msw_2014_popul_razem,msw_2015_popul_razem,msw_2016_popul_razem,budynki_all,budynki_mieszkalne,geometry,war
16605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"POLYGON ((19.90218399008253 50.12133284930923, 19.89871486353605 50.12163555760883, 19.89918023682195 50.12385978241623, 19.90264952138435 50.12355705785894, 19.90218399008253 50.12133284930923))",True
16606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"POLYGON ((19.90218399008253 50.12133284930923, 19.89871486353605 50.12163555760883, 19.89918023682195 50.12385978241623, 19.90264952138435 50.12355705785894, 19.90218399008253 50.12133284930923))",True
16607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"POLYGON ((19.90218399008253 50.12133284930923, 19.89871486353605 50.12163555760883, 19.89918023682195 50.12385978241623, 19.90264952138435 50.12355705785894, 19.90218399008253 50.12133284930923))",True
16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"POLYGON ((19.90218399008253 50.12133284930923, 19.89871486353605 50.12163555760883, 19.89918023682195 50.12385978241623, 19.90264952138435 50.12355705785894, 19.90218399008253 50.12133284930923))",True
16609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.90472186060674 50.11658163861453, 19.90125309031594 50.11688441974624, 19.90171851306275 50.11910863660511, 19.90518744132695 50.11880583921413, 19.90472186060674 50.11658163861453))",True
16610,31,10,21,10,0,3,1,1,3,3,4,1,2,2,6,0,1,1,2,1,10,9,9,8,8,31,30,32,27,27,15,11,"POLYGON ((19.90425633416814 50.11435743385783, 19.90078772183315 50.11466019873223, 19.90125309031594 50.11688441974624, 19.90472186060674 50.11658163861453, 19.90425633416814 50.11435743385783))",True
16611,28,12,13,15,2,2,3,1,1,0,2,3,2,2,3,2,2,1,0,2,10,11,11,11,12,27,25,28,27,28,10,9,"POLYGON ((19.90078772183315 50.11466019873223, 19.89731906922814 50.11496285827024, 19.89778427974814 50.11718709553625, 19.90125309031594 50.11688441974624, 19.90078772183315 50.11466019873223))",True
16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.90125309031594 50.11688441974624, 19.89778427974814 50.11718709553625, 19.89824954451445 50.11941132864894, 19.90171851306275 50.11910863660511, 19.90125309031594 50.11688441974624))",True
16613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89778427974814 50.11718709553625, 19.89431542891634 50.11748966598244, 19.89478053569504 50.11971391534355, 19.89824954451445 50.11941132864894, 19.89778427974814 50.11718709553625))",True
16614,26,9,15,11,2,2,0,1,3,1,2,2,1,3,2,3,0,2,1,1,8,8,8,9,9,25,24,22,26,26,5,5,"POLYGON ((19.89731906922814 50.11496285827024, 19.89385037636634 50.11526541246994, 19.89431542891634 50.11748966598244, 19.89778427974814 50.11718709553625, 19.89731906922814 50.11496285827024))",True
16615,21,7,11,10,1,1,0,4,2,1,2,1,1,4,2,0,1,1,0,0,4,4,6,6,7,16,16,19,19,21,6,6,"POLYGON ((19.89385037636634 50.11526541246994, 19.89038164326065 50.11556786132914, 19.89084653783364 50.11779213108284, 19.89431542891634 50.11748966598244, 19.89385037636634 50.11526541246994))",True
16616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89431542891634 50.11748966598244, 19.89084653783364 50.11779213108284, 19.89131148661753 50.12001639668703, 19.89478053569504 50.11971391534355, 19.89431542891634 50.11748966598244))",True
